TIPO_DE_ELECCIÓN:,CORPORACIÓN MUNICIPAL
28 junio 2023 21:35 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
233,233,100.0000,233,100.0000,0,88301,52553,59.5157

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,VAMOS,VALOR,VICTORIA,PPN,PPG,UNE,VOS,BIEN,PR,UR,CABAL,TODOS,MLP,SER,PIN,PHG,CAMBIO,SEMILLA,P A N,UNIONISTA,PODEMOS,AZUL,FCN-NACION,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
5037,"Guatemala",1,"Villa Canales",16,499,380,68,17,3,1,1,43,3,2,0,4,2,1,1,4,1,1,1,1,1,0,9,1,3,168,23,7,198,0,198,--,373,175,168,198,198,Algún campo sin dato,1,394e14add061b3e46b20090a2763d4651e85c3c5e4ba9080164b55705534251a,26/06/2023 00:43:04,ESCANER
5038,"Guatemala",1,"Villa Canales",16,499,380,57,19,1,2,0,39,1,5,0,0,4,3,0,5,2,2,1,1,0,1,9,1,5,158,20,5,183,0,183,--,372,189,158,183,183,Algún campo sin dato,1,cd4bf4a0469c2187fbed369d8db4422fb3840ed56f1abc46be068a1161585ec5,26/06/2023 01:22:00,ESCANER
5039,"Guatemala",1,"Villa Canales",16,499,380,60,15,2,1,1,24,2,6,0,0,2,1,0,4,1,3,2,1,1,1,10,1,1,139,36,5,180,0,180,--,372,192,139,180,180,Algún campo sin dato,1,0efde8c167168cc8383a6579bab70ce12f4975bb38f99ad62161973ce8e2a44f,26/06/2023 01:17:49,ESCANER
5040,"Guatemala",1,"Villa Canales",16,499,380,62,18,2,1,1,19,1,5,1,1,3,0,1,4,0,1,2,6,0,1,5,0,0,134,10,0,144,1,145,--,372,227,134,144,145,Algún campo sin dato,1,fc1779a45a754406bcb7cbd06d59bcacd5909566f61319ba440777e22c6622e6,26/06/2023 00:06:02,ESCANER
5041,"Guatemala",1,"Villa Canales",16,499,380,88,14,4,0,2,17,0,3,2,0,1,0,1,4,1,0,3,8,0,0,5,0,2,155,10,2,167,0,167,--,372,205,155,167,167,Algún campo sin dato,1,6e6964a0022e3ee2293deca38f2174e3f9e0c50bf62dd215efc0a954d04ffa58,26/06/2023 00:19:43,ESCANER
5042,"Guatemala",1,"Villa Canales",16,499,228,40,10,4,0,0,19,0,2,1,1,1,1,1,5,0,0,3,2,0,0,4,0,1,95,4,1,100,0,100,--,228,128,95,100,100,Algún campo sin dato,1,647268ddd1105ff903ea0d4cf19b5a5d27659fc80676edb77bbf1b7430980220,25/06/2023 22:18:01,ESCANER
5043,"Guatemala",1,"Villa Canales",16,499,228,41,5,1,0,0,18,1,2,0,0,1,2,0,3,0,1,3,0,0,0,4,0,0,82,10,4,96,0,96,--,228,132,82,96,96,Algún campo sin dato,1,84345dc332627c79b88e90eefbeb71bba5c1c1b931b6b3a034eca6e182dd850b,25/06/2023 22:33:23,ESCANER
5044,"Guatemala",1,"Villa Canales",16,500,380,11,80,23,1,3,45,7,11,2,1,1,3,1,8,14,0,0,8,4,1,4,2,1,231,16,3,250,0,250,--,368,118,231,250,250,Algún campo sin dato,1,9b2cc7079b7d98339057f7a44ac4408fa161e73ff72b501ae8d862f58f84e2e6,26/06/2023 01:16:54,ESCANER
5045,"Guatemala",1,"Villa Canales",16,500,380,4,82,20,1,10,48,5,6,0,1,2,4,0,7,12,0,0,4,4,4,7,0,0,221,13,1,235,13,248,--,368,120,221,235,248,Algún campo sin dato,1,531e7cbc0e73047f06a8c7c416dfc260aedc6cfc0a64f5138acbf7cadb3d56bc,26/06/2023 00:06:33,ESCANER
5046,"Guatemala",1,"Villa Canales",16,500,380,10,104,11,2,3,36,5,1,2,2,4,4,1,6,21,2,0,13,0,3,2,0,2,234,19,0,253,0,253,--,372,119,234,253,253,Algún campo sin dato,1,ec1f3f9c3cc9acc879aa1bc45073e1b69a8ff2df701c730ad8d45cb821a89c05,26/06/2023 00:17:17,ESCANER
5047,"Guatemala",1,"Villa Canales",16,500,380,9,79,17,3,6,37,3,8,7,0,2,0,0,4,21,0,0,12,4,2,6,1,0,221,24,2,247,0,247,--,370,123,221,247,247,Algún campo sin dato,1,8add42c2e65fbff49fc39642b6f6d54c531e4082433b1db22584f95f75787bf4,26/06/2023 00:26:20,ESCANER
5048,"Guatemala",1,"Villa Canales",16,500,380,6,103,16,3,8,40,6,13,0,10,3,3,0,8,10,0,0,11,2,3,2,2,0,249,23,1,273,0,273,--,380,104,249,273,273,Algún campo sin dato,1,75486395ed8a9e3885aa2777e0c0c1dd44bf40f3db90ceea9f8f3fd2eedd5169,26/06/2023 01:02:38,ESCANER
5049,"Guatemala",1,"Villa Canales",16,500,380,12,88,13,3,5,35,2,7,1,6,3,6,0,5,24,2,3,8,2,7,4,2,2,240,23,1,264,0,264,--,372,108,240,264,264,Algún campo sin dato,1,22c40681ce9142f6dc5c782e54c8e096efdc38f2ab7c2677290af46766276948,25/06/2023 23:31:56,ESCANER
5050,"Guatemala",1,"Villa Canales",16,500,380,7,81,20,2,9,36,3,6,1,2,2,3,1,8,18,2,2,7,3,5,3,0,2,223,17,5,245,0,245,--,368,123,223,245,245,Algún campo sin dato,1,878964afee18a966ab3cf806ecedf452fdef66da731490ee150c1e6ffe56f5be,25/06/2023 23:21:05,ESCANER
5051,"Guatemala",1,"Villa Canales",16,500,380,2,79,20,0,5,26,1,12,2,5,3,2,1,2,21,1,0,23,0,2,5,0,0,212,11,1,224,0,224,--,369,145,212,224,224,Algún campo sin dato,1,00a5bbc2d5bc5b2eaf6d6edde7be31d9a66fc3a12e7be0d747d723ae607d057e,26/06/2023 00:33:59,ESCANER
5052,"Guatemala",1,"Villa Canales",16,500,380,8,82,21,0,9,25,0,10,2,3,2,2,2,6,17,1,0,13,0,4,4,0,1,212,1,0,213,0,213,--,372,159,212,213,213,Algún campo sin dato,1,2b05531063c094df64cfe1127f315b501eeab5ba7814668fa8f4e5101fe87c06,26/06/2023 00:11:51,ESCANER
5053,"Guatemala",1,"Villa Canales",16,500,380,11,65,22,2,8,35,5,8,0,4,3,5,0,6,19,1,1,6,3,4,6,3,1,218,21,3,242,0,242,--,372,130,218,242,242,Algún campo sin dato,1,00edc0054c0b7b7eb2d5107c7036108187e1fc618dd254752eb7bb1dd08f8a76,26/06/2023 00:57:41,ESCANER
5054,"Guatemala",1,"Villa Canales",16,501,380,6,75,15,1,6,26,1,5,3,2,3,2,0,1,15,2,0,13,1,2,6,0,0,185,13,3,201,0,201,--,372,171,185,201,201,Algún campo sin dato,1,2a39131d4a556a1392b223bb10a9485b1b32030dcf502f14a238d99f9a32cff8,25/06/2023 23:23:51,ESCANER
5055,"Guatemala",1,"Villa Canales",16,501,380,12,75,21,2,0,27,5,10,0,0,7,3,2,4,8,0,1,9,0,2,4,0,0,192,12,4,208,0,208,--,372,164,192,208,208,Algún campo sin dato,1,9924009b4596e219c2df857da916bcbe140062ca6c0c6bf0821bad5d15c6ea7a,26/06/2023 00:52:52,ESCANER
5056,"Guatemala",1,"Villa Canales",16,501,380,9,93,26,0,5,34,0,6,1,1,1,2,0,4,14,1,0,7,0,3,6,3,1,217,18,6,241,0,241,--,372,131,217,241,241,Algún campo sin dato,1,b2da7979897198c36c4c64f34ce19b681e6738a4bc6338ed39a8ad42a64d32aa,26/06/2023 02:38:07,ESCANER
5057,"Guatemala",1,"Villa Canales",16,501,380,10,79,22,3,9,31,2,9,3,5,2,3,1,6,16,3,1,9,0,3,8,1,2,228,19,2,249,0,249,--,369,123,228,249,249,Algún campo sin dato,1,79f1b1268f1cd6628aa8015c4196fe219f725e3294fa917aab4a676940ed41f8,26/06/2023 01:13:42,ESCANER
5058,"Guatemala",1,"Villa Canales",16,501,380,7,72,13,1,6,33,5,13,0,3,7,5,0,3,20,1,0,6,3,6,6,2,2,214,11,6,231,0,231,--,369,48,214,231,231,Algún campo sin dato,1,b49fbac625b17d5b4185e381a1bacb435c94ef4f91cf8cd904eca699dc6e46f8,26/06/2023 00:04:15,ESCANER
5059,"Guatemala",1,"Villa Canales",16,501,380,9,77,16,1,5,30,3,11,0,6,2,6,0,1,14,0,0,8,2,2,2,2,1,198,9,2,191,7,216,--,380,161,198,209,216,Sumas Asentadas sin cuadrar,1,32675a3a2af7b54eabbe5f0e8a4b912e9cc9ac75748f33b97d23560db39aebcf,26/06/2023 00:18:21,ESCANER
5060,"Guatemala",1,"Villa Canales",16,501,380,9,85,12,1,6,34,3,5,0,5,5,2,1,4,9,0,0,8,1,5,3,0,0,198,18,2,218,0,218,--,368,150,198,218,218,Algún campo sin dato,1,87fa3ccc19673b63a2901a66136bdf77a9b16282a75ff8197e82bb8be299335c,25/06/2023 23:33:22,ESCANER
5061,"Guatemala",1,"Villa Canales",16,501,380,8,66,16,1,7,43,4,3,0,3,4,5,0,8,9,2,0,13,2,1,4,0,0,199,19,3,221,0,221,--,372,151,199,221,221,Algún campo sin dato,1,2e0d6b436cdaa89588010c0a50e5f255156021335427f2745c19533195c1c69a,25/06/2023 23:54:06,ESCANER
5062,"Guatemala",1,"Villa Canales",16,501,380,14,62,11,0,6,37,0,5,2,3,2,2,1,2,13,0,0,13,1,1,7,1,0,183,18,3,204,0,204,--,368,164,183,204,204,Algún campo sin dato,1,513084fa86c95ba9f6c4f304cbc7029e2326dc6ed01806cf5840875248d5777a,26/06/2023 01:28:33,ESCANER
5063,"Guatemala",1,"Villa Canales",16,501,380,15,57,10,1,2,39,4,8,1,1,2,4,1,6,12,0,0,9,2,2,10,1,0,187,16,2,205,0,205,--,368,163,187,205,205,Algún campo sin dato,1,69380f0bde94bc03a59262b6fdbe6d6a1b1fa8c569977afae5feb325a742aaab,26/06/2023 00:26:47,ESCANER
5064,"Guatemala",1,"Villa Canales",16,501,380,7,80,24,1,3,26,1,11,0,1,1,1,0,5,9,0,0,5,2,1,2,0,0,180,15,2,197,0,197,--,367,170,180,197,197,Algún campo sin dato,1,b0233dbe8685e74d294d57cd1536fe9baedce2679d39cfb1166362bbf0ef8af3,26/06/2023 01:13:27,ESCANER
5065,"Guatemala",1,"Villa Canales",16,501,380,8,63,21,0,10,24,6,13,0,0,2,5,0,3,11,0,0,5,0,4,3,1,0,179,6,2,187,0,187,--,372,185,179,187,187,Algún campo sin dato,1,0e18d5e6300ebbbe9df8e47c36948f8ca53e2e8c6998b0f0f89dc203096a50bb,26/06/2023 00:14:49,ESCANER
5066,"Guatemala",1,"Villa Canales",16,501,380,5,72,22,1,8,20,4,8,1,2,0,8,0,8,18,0,0,20,1,4,3,0,1,206,13,0,219,0,219,--,371,152,206,219,219,Algún campo sin dato,1,e266273011e6f34cc35d075a97c590b6f1af8f489bc68ee8040f038907d7fc18,25/06/2023 23:50:48,ESCANER
5067,"Guatemala",1,"Villa Canales",16,501,380,8,89,21,0,9,28,3,4,0,1,1,7,0,8,22,0,0,17,1,3,4,2,0,228,6,1,235,1,236,--,376,140,228,235,236,Algún campo sin dato,1,650fbeb3c0d04eb8a982a33294b12980e8e6a2c1d8bc02f839ab3d458506518f,26/06/2023 00:47:50,ESCANER
5068,"Guatemala",1,"Villa Canales",16,501,380,2,66,19,0,4,23,2,3,0,2,2,8,0,6,18,0,0,9,0,2,5,1,1,173,5,0,178,0,178,--,379,201,173,178,178,Algún campo sin dato,1,5a25f5cc5857e68c717ad6b245ab9119bd8dcb33f869d97373e7f8f88897ac2f,26/06/2023 01:38:17,ESCANER
5069,"Guatemala",1,"Villa Canales",16,501,294,1,37,10,0,4,18,3,7,1,1,0,3,0,2,9,0,0,12,0,4,1,0,1,114,8,0,122,0,122,--,294,172,114,122,122,Algún campo sin dato,1,1c354c21ed10b41e098bebbc26d9878a090e1fdc6073b7defddf2897fdbf0c9e,25/06/2023 23:36:17,ESCANER
5070,"Guatemala",1,"Villa Canales",16,501,294,4,44,15,0,4,21,2,4,1,0,0,3,1,4,5,0,0,13,3,1,2,0,1,128,7,2,137,0,137,--,294,157,128,137,137,Algún campo sin dato,1,280af130265a5d81d96e6a9ee087ccb0330b28177dd035c4b2a309078926c6d9,26/06/2023 01:05:21,ESCANER
5071,"Guatemala",1,"Villa Canales",16,502,380,49,26,7,4,0,67,0,11,0,1,0,5,0,0,0,0,1,1,2,3,26,10,0,213,23,14,250,0,250,--,372,122,213,250,250,Algún campo sin dato,1,10c0cf5026628751d8fbf08b9c3e340b88e236d6d75bb9de345b98b1918ae95c,26/06/2023 00:12:53,ESCANER
5072,"Guatemala",1,"Villa Canales",16,502,380,50,36,2,0,2,60,1,14,0,2,1,6,0,0,0,2,1,2,3,0,24,9,0,215,30,8,253,0,253,--,--,174,215,253,253,Algún campo sin dato,1,bba09ff24de84cb15bc92f7d7821ed6964bac4ff2fbc0858d0700c8b1f94b3fc,26/06/2023 01:45:13,ESCANER
5073,"Guatemala",1,"Villa Canales",16,502,380,60,34,9,0,1,53,4,15,0,2,2,2,0,1,0,0,1,0,0,1,18,14,1,218,34,8,260,0,260,--,372,112,218,260,260,Algún campo sin dato,1,88f1ee150301c67693bf158fc71b313652152be3cc9d12f1fba84285bc37851f,26/06/2023 00:32:06,ESCANER
5074,"Guatemala",1,"Villa Canales",16,502,380,39,52,9,5,1,60,3,14,0,0,0,1,0,2,0,1,1,1,1,2,23,17,3,235,18,2,255,0,255,--,368,113,235,255,255,Algún campo sin dato,1,814947390f462de554dd8acc3e23534c283e8b3af371639d2a46fed7d526dabb,26/06/2023 00:03:18,ESCANER
5075,"Guatemala",1,"Villa Canales",16,502,380,51,33,10,2,1,52,0,6,0,0,0,3,0,0,0,2,1,4,2,1,17,9,2,196,19,3,218,0,218,--,368,150,196,218,218,Algún campo sin dato,1,3235c0b694c69214156d7b44c7f8864dbf85b9ff0abb3d609f24bbedc92b0d13,25/06/2023 23:30:36,ESCANER
5076,"Guatemala",1,"Villa Canales",16,502,380,47,33,5,0,1,48,2,7,0,2,1,2,0,0,0,0,1,2,2,3,25,21,1,203,22,11,236,0,236,--,380,144,203,236,236,Algún campo sin dato,1,92b81df0e59234fec8c9cda7b6a0433ee3d26e65ed8bd322249df9bb57ef42b9,26/06/2023 01:00:12,ESCANER
5077,"Guatemala",1,"Villa Canales",16,502,380,44,32,8,1,0,49,2,14,0,1,1,5,0,3,0,0,2,3,3,2,12,6,1,189,22,4,215,0,215,--,372,157,189,215,215,Algún campo sin dato,1,ceaada4d271b61146b6631be71902ab1c9dd36fbf7e54506720de354436dbbd8,26/06/2023 00:01:07,ESCANER
5078,"Guatemala",1,"Villa Canales",16,502,233,25,29,6,0,2,25,0,5,0,1,1,4,0,0,0,0,0,2,1,0,13,8,0,122,3,2,127,0,127,--,233,106,122,127,127,Algún campo sin dato,1,e3993debd1c64126ea9b55e453a465cc6a404b7b2872d5d1d64d30697d80e492,25/06/2023 22:16:55,ESCANER
5079,"Guatemala",1,"Villa Canales",16,502,232,27,24,5,1,0,27,3,8,0,0,1,1,0,0,0,0,2,2,0,1,9,7,2,120,7,1,128,0,128,--,--,--,120,128,128,Algún campo sin dato,1,e895b8f61fd4c3556732c5eb1eb7a2c5804c56116fa3dadad005d37b1797a351,26/06/2023 00:09:20,ESCANER
5080,"Guatemala",1,"Villa Canales",16,503,380,22,37,4,11,4,45,12,5,0,2,1,13,0,0,3,0,3,8,3,2,22,9,2,208,25,3,236,0,236,--,365,129,208,236,236,Algún campo sin dato,1,392485486bc8be7d8549d31465c630706679d4386a942501f13699eefda06e5e,25/06/2023 23:05:00,ESCANER
5081,"Guatemala",1,"Villa Canales",16,503,380,25,58,3,5,5,41,11,4,0,2,2,13,0,0,2,1,4,9,0,3,13,6,0,207,30,7,244,0,244,--,368,124,207,244,244,Algún campo sin dato,1,c9c2ff637d711ae9532681b40af72d08edad28b3c0f2151c25fe54baee870e52,25/06/2023 23:39:59,ESCANER
5082,"Guatemala",1,"Villa Canales",16,503,380,28,62,2,3,4,57,9,4,0,0,2,16,0,1,2,2,2,4,3,1,16,10,1,229,20,4,253,0,253,--,372,119,229,253,253,Algún campo sin dato,1,1285626bf9dd58be60d7544f5ece525be0da91ba1ea9d49b531174851a691d32,25/06/2023 22:36:32,ESCANER
5083,"Guatemala",1,"Villa Canales",16,503,380,17,59,6,5,6,44,12,4,0,2,4,18,0,0,4,3,3,9,0,0,24,4,1,226,18,6,250,0,250,--,372,122,225,249,249,Sumas Asentadas sin cuadrar,1,ce656492e078895479444e3b0ca4a1bd0353ab137b5dabf5aa4c5f66a8a736f1,26/06/2023 02:12:03,ESCANER
5084,"Guatemala",1,"Villa Canales",16,503,380,25,55,4,0,5,49,6,4,0,4,3,14,0,0,0,2,3,3,2,2,20,6,2,209,26,8,243,0,243,--,380,137,209,243,243,Algún campo sin dato,1,8e5d4e5ae664b9b7d8299e44c89c61b91314ae2e54df6a3c0c58a12b956c2b22,26/06/2023 00:19:43,ESCANER
5085,"Guatemala",1,"Villa Canales",16,503,380,18,49,4,8,1,46,12,6,0,1,1,12,0,2,6,3,3,3,2,2,25,3,2,209,14,3,226,0,226,--,375,149,209,226,226,Algún campo sin dato,1,eb8aa86db76082d01069d008d8749965f043356016ab9c4eb3f8207c3daecd61,26/06/2023 01:14:04,ESCANER
5086,"Guatemala",1,"Villa Canales",16,503,380,26,55,6,4,3,45,9,1,0,1,3,14,0,1,0,3,3,10,1,0,19,2,3,209,14,1,224,0,224,--,368,144,209,224,224,Algún campo sin dato,1,5414c9add6164f1885ba7a17ab5b2f70b0ef0ad5124de861bf0553be9eb77efb,26/06/2023 01:44:04,ESCANER
5087,"Guatemala",1,"Villa Canales",16,503,380,22,54,9,4,5,55,12,2,0,0,0,17,0,0,2,3,3,7,0,1,22,3,0,221,14,3,238,0,238,--,368,130,221,238,238,Algún campo sin dato,1,edef8bff56ccad3d9f87a0e5b51c92ec91c1df47e1164057ae83605a66132637,26/06/2023 00:30:22,ESCANER
5088,"Guatemala",1,"Villa Canales",16,503,380,17,47,5,10,5,45,14,5,1,1,2,18,1,0,4,2,3,4,2,3,15,3,1,208,14,1,223,0,223,--,372,149,208,223,223,Algún campo sin dato,1,58d17d924d36bee5578d93871760c7790bb6df9f62c4454e32dc88ba7c4c94c2,26/06/2023 00:00:38,ESCANER
5089,"Guatemala",1,"Villa Canales",16,503,380,20,46,3,10,6,46,17,8,1,0,1,21,1,1,8,3,6,6,2,2,15,5,4,232,7,3,242,0,242,--,--,--,232,242,242,Algún campo sin dato,1,23761c59b4e4ede1f7a2d2b5c21fb816c26c77eb1c8e64d4d198119771fc4ae3,26/06/2023 00:08:13,ESCANER
5090,"Guatemala",1,"Villa Canales",16,503,380,15,54,6,5,2,41,4,10,0,3,2,18,0,2,1,4,7,8,3,4,19,8,1,217,11,7,235,0,235,0,372,137,217,235,235,,1,e72ee021f0526cbb618dfffa57bd77add13f4fbe00ec2f653f6c38b4b3a9342f,25/06/2023 23:07:16,ESCANER
5091,"Guatemala",1,"Villa Canales",16,503,380,17,41,3,2,1,60,9,4,0,2,4,16,0,0,3,1,6,6,0,2,19,8,0,204,19,6,229,0,229,--,372,143,204,229,229,Algún campo sin dato,1,a3e4994c4421eb97ef333b9cd510631c993507186790a24386293db2dd1596da,26/06/2023 00:19:55,ESCANER
5092,"Guatemala",1,"Villa Canales",16,503,380,16,52,3,7,3,63,6,6,0,3,1,11,0,4,1,2,8,8,1,0,13,3,0,211,21,1,233,0,233,--,372,139,211,233,233,Algún campo sin dato,1,64b6066d260ed2624b82f28e532d8dd128f41082d6723c80c5360aba4bfad024,26/06/2023 01:42:49,ESCANER
5093,"Guatemala",1,"Villa Canales",16,503,380,19,39,4,6,4,46,8,2,2,0,2,13,2,1,3,0,3,2,0,0,16,5,0,177,15,3,195,0,195,--,372,177,177,195,195,Algún campo sin dato,1,2d46e9d9a0257f240ca8a92a929b869c1868452d1695e1c5acaed67878c9040f,26/06/2023 00:39:07,ESCANER
5094,"Guatemala",1,"Villa Canales",16,503,380,29,51,5,2,7,46,9,12,0,1,2,15,2,0,4,1,4,4,1,1,10,5,2,213,11,2,226,0,226,--,368,142,213,226,226,Algún campo sin dato,1,727359f8f207934cc707364bf570a6aab892d6744656c209bdbae0a0e8b98259,25/06/2023 23:29:00,ESCANER
5095,"Guatemala",1,"Villa Canales",16,503,380,12,66,9,3,4,44,18,5,0,0,0,12,0,1,1,0,4,8,1,1,15,4,0,208,8,0,216,0,216,--,368,152,208,216,216,Algún campo sin dato,1,d3bf26adbf6a12506d3ffbcf13654c81422d679c350c706d009be26c5a3c541d,26/06/2023 00:36:18,ESCANER
5096,"Guatemala",1,"Villa Canales",16,503,341,11,56,4,3,5,48,6,2,0,1,0,13,0,0,1,0,4,10,0,2,13,5,0,184,5,0,189,0,189,--,341,152,184,189,189,Algún campo sin dato,1,3bfd183cb65a3440275531d4af1edc961a6d8cbe73f941c082f9b250358828b3,25/06/2023 23:48:54,ESCANER
5097,"Guatemala",1,"Villa Canales",16,503,341,16,36,2,5,4,45,4,9,0,0,0,10,0,0,3,0,2,6,1,0,8,8,1,160,10,4,174,0,174,--,345,171,160,174,174,Algún campo sin dato,1,baaa9cfae2365a5dc6f237178d7ce027ed0261dd90b3aa3e76110b97b4592018,26/06/2023 00:28:41,ESCANER
5098,"Guatemala",1,"Villa Canales",16,504,380,86,14,5,13,0,46,1,7,0,1,1,2,1,0,0,0,1,1,1,2,47,0,3,232,16,2,250,0,250,--,380,130,232,250,250,Algún campo sin dato,1,3dc4dbb8b3d03653b61b30eb90ae67906d149906e9129aa2437c2d1bba4e47b3,26/06/2023 03:03:53,MOVIL
5099,"Guatemala",1,"Villa Canales",16,504,380,78,14,14,3,1,33,2,1,0,0,3,5,0,0,1,0,1,0,4,1,32,1,1,195,20,1,216,0,216,0,372,156,195,216,216,,1,821ef4cfa7bc738474b69dfb33a59bbd7439625b867c10247bb718e1523266a0,25/06/2023 23:53:27,ESCANER
5100,"Guatemala",1,"Villa Canales",16,504,380,78,16,5,7,1,29,0,3,0,1,2,2,1,0,0,0,0,0,0,1,27,2,2,177,23,5,205,0,205,--,372,167,177,205,205,Algún campo sin dato,1,fdc3b8deaaebe1e53bda91b14912b13b4d3c8eda7bf43847b4a9071296ab3570,25/06/2023 23:31:08,ESCANER
5101,"Guatemala",1,"Villa Canales",16,504,328,48,14,5,4,0,26,0,2,0,0,2,2,0,0,1,0,0,3,0,0,30,2,0,139,15,6,160,0,160,--,334,174,139,160,160,Algún campo sin dato,1,7cd345cc79a3347fb522684240683254c9082645930f7af131f01b331c7aedf4,25/06/2023 23:39:05,ESCANER
5102,"Guatemala",1,"Villa Canales",16,504,328,49,7,4,6,0,28,0,0,1,0,3,1,0,0,0,0,0,3,1,0,28,1,4,136,5,0,141,0,141,--,328,187,136,141,141,Algún campo sin dato,1,2198e87eeda85a6a9bc446ee4acd7d727b0c7296235de088a8436f39e430bcae,26/06/2023 00:23:39,ESCANER
5103,"Guatemala",1,"Villa Canales",16,505,353,74,32,0,1,2,70,0,2,0,3,1,1,1,4,0,0,0,1,1,1,9,0,1,204,25,5,234,0,234,--,354,120,204,234,234,Algún campo sin dato,1,ae09914acda2f2fa04a59c9e85befc96132b473209b02b79d220bb204ac5c334,25/06/2023 23:20:12,ESCANER
5104,"Guatemala",1,"Villa Canales",16,505,353,69,14,4,2,0,71,0,2,0,0,0,2,0,10,1,1,2,2,0,1,7,2,2,192,16,5,213,0,213,--,353,140,192,213,213,Algún campo sin dato,1,58460b482157f763d9288edcda9b1cc197feb202d94afc60ad258bc4559cb17d,26/06/2023 00:39:21,ESCANER
5105,"Guatemala",1,"Villa Canales",16,506,293,7,62,14,3,2,31,3,3,1,2,2,20,0,0,0,11,1,4,0,0,2,0,3,171,18,2,191,0,191,--,290,99,171,191,191,Algún campo sin dato,1,58b9138e8d8c9b8d03bfe6771f559ec3f8e49d4fb0c9be217f71c60d45923b43,26/06/2023 01:17:17,ESCANER
5106,"Guatemala",1,"Villa Canales",16,506,293,6,62,12,0,0,28,3,2,0,1,3,15,0,0,0,9,0,13,0,1,0,0,1,156,15,3,174,0,174,--,293,116,156,174,174,Algún campo sin dato,1,9d099862371fb14d9feeaff5b4faf9650ac3bc6d81ed7dd5cfff9b255e46d6c4,26/06/2023 00:44:42,ESCANER
5107,"Guatemala",1,"Villa Canales",16,507,380,52,57,12,11,1,54,0,6,0,5,2,6,0,10,0,1,0,2,5,1,18,8,0,251,22,4,277,0,277,--,372,95,251,277,277,Algún campo sin dato,1,ebe04b59c4a6c3d20d230692eefb3396490d959e12c31638d77c8f165c156996,25/06/2023 23:08:17,ESCANER
5108,"Guatemala",1,"Villa Canales",16,507,380,48,57,13,5,1,48,3,8,2,2,3,5,0,10,1,0,1,1,11,0,20,4,1,244,27,4,275,0,275,--,372,97,244,275,275,Algún campo sin dato,1,b9e6e4f643d02708edc3f002aaca181cb64733e282b4296bdfc94acff9f06d16,25/06/2023 23:05:04,ESCANER
5109,"Guatemala",1,"Villa Canales",16,507,380,52,58,5,16,1,51,0,7,0,2,2,3,0,15,0,2,0,3,10,1,23,7,1,259,25,1,285,0,285,--,372,87,259,285,285,Algún campo sin dato,1,2c622be9ad143dba1ee59e79ada0adcf14d4dc1dc9ad3adf904c687af99464f7,26/06/2023 01:18:05,ESCANER
5110,"Guatemala",1,"Villa Canales",16,507,214,16,31,4,3,1,30,2,2,0,2,0,1,0,11,0,2,0,3,2,0,13,2,2,127,12,2,141,0,141,--,214,73,127,141,141,Algún campo sin dato,1,d102f3222f397c69e2b7a10053f4a500dfdc3db7ad790c2e187fafb65017d4f5,26/06/2023 00:45:58,ESCANER
5111,"Guatemala",1,"Villa Canales",16,507,213,28,29,4,5,0,23,0,1,0,5,1,2,0,9,0,1,0,1,4,0,5,5,0,123,9,0,132,0,132,--,213,81,123,132,132,Algún campo sin dato,1,89072918a84fb296bc8b5f471a2bbf8333f86ff9665cc20380de9db8189848eb,25/06/2023 23:02:31,ESCANER
5112,"Guatemala",1,"Villa Canales",16,508,600,16,46,4,2,5,43,4,10,5,5,9,5,0,3,8,4,1,13,4,4,6,1,1,199,24,3,226,0,226,--,600,374,199,226,226,Algún campo sin dato,1,52690128e61c05eb0b0d03d6012685df83bb6a2f9acc871a4f27bc807bb5d694,26/06/2023 00:18:50,ESCANER
5113,"Guatemala",1,"Villa Canales",16,508,600,18,55,5,8,8,34,7,8,0,2,4,4,0,4,5,4,2,8,3,2,6,1,2,190,21,2,213,0,213,--,599,386,190,213,213,Algún campo sin dato,1,e3d59fd60cb7e5983df3a1f38aa92a90f5f2a28aff1aea37cce500aac21ba029,25/06/2023 23:47:48,ESCANER
5114,"Guatemala",1,"Villa Canales",16,508,600,4,47,6,5,9,37,3,7,2,4,4,5,0,4,8,3,0,8,5,4,9,2,1,177,10,2,189,0,189,--,600,411,177,189,189,Algún campo sin dato,1,34616c93c42a6867907f4d7a5a8e25d681a0f023b306305073d57815f2c2a28d,26/06/2023 00:04:49,ESCANER
