TIPO_DE_ELECCIÓN:,CORPORACIÓN MUNICIPAL
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
640,640,100.0000,636,99.3750,4,252887,149402,59.0785

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,VAMOS,BIEN,CABAL,MLP,UNE,PPG,PIN,PHG,WINAQ,VIVA,ELEFANTE,TODOS,AZUL,U R N G - MAIZ,UR,PODEMOS,PR,VALOR,MI FAMILIA,CAMBIO,PPN,VICTORIA,SEMILLA,P A N,VOS,FCN-NACION,CREO,UNIONISTA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
4525,"Guatemala",1,"Villa Nueva",15,459,400,33,20,7,1,4,5,10,2,3,4,1,3,5,5,33,5,--,38,--,2,1,2,33,--,15,2,--,2,236,2,1,239,--,239,--,--,--,236,239,239,Algún campo sin dato,1,d067ab83783916109f187036ba85616ec8626ab6f0a6949c7a403046bc7d456e,26/06/2023 00:14:04,ESCANER
4526,"Guatemala",1,"Villa Nueva",15,459,400,28,23,15,2,4,8,7,3,3,4,3,1,4,2,34,1,1,33,0,1,2,4,53,0,6,3,4,2,251,10,139,400,0,400,--,400,139,251,400,400,Algún campo sin dato,1,dfed0b58112e47af14d08917cf5f9db75b875a01e4cfbf6df5eae575543daf84,26/06/2023 01:55:21,ESCANER
4527,"Guatemala",1,"Villa Nueva",15,459,400,16,30,11,3,4,5,14,0,2,1,4,1,1,4,38,4,1,38,1,6,3,4,40,1,11,2,0,3,248,17,0,265,0,265,--,400,135,248,265,265,Algún campo sin dato,1,2371d50b045340dcbe7e2b9e2a3580029c261cc30bc9b4318bbfa339aaa520a2,26/06/2023 02:22:01,ESCANER
4528,"Guatemala",1,"Villa Nueva",15,459,400,17,15,12,0,0,4,8,2,1,4,2,0,0,2,28,1,0,56,3,5,4,5,32,1,9,3,0,1,215,8,0,223,0,223,--,400,177,215,223,223,Algún campo sin dato,1,a3cfd34e2587c9b1c91f65c2381465b9297db0f015c3e21bcb56081b2610b935,26/06/2023 01:26:40,ESCANER
4529,"Guatemala",1,"Villa Nueva",15,459,400,23,23,4,0,2,3,10,0,1,6,2,2,0,0,28,2,0,41,0,2,1,3,31,3,8,0,1,5,214,9,1,215,0,215,--,400,185,201,211,211,Sumas Asentadas sin cuadrar,1,3744fd8ea42daf086fd15e7c9d271fe230a4805f30c8441c9e13337f30cc392b,26/06/2023 02:30:39,ESCANER
4530,"Guatemala",1,"Villa Nueva",15,459,400,24,12,10,1,0,3,11,2,1,4,1,1,1,1,37,2,0,42,1,3,4,0,44,0,10,3,0,0,218,12,0,230,0,230,--,384,154,218,230,230,Algún campo sin dato,1,30288f5a7a7b7f16ec1295a2c3f45a069948da8a668ae614c28adea76b5a3cc9,25/06/2023 23:30:11,ESCANER
4531,"Guatemala",1,"Villa Nueva",15,459,234,12,13,6,0,4,0,7,0,1,3,1,0,0,0,17,2,0,20,1,1,1,1,28,0,10,1,0,0,132,9,0,141,0,141,--,231,90,129,138,138,Sumas Asentadas sin cuadrar,1,344eea388fad980112003e1634d9873fbc00ad077c4c2763ed798ff6a7e45221,25/06/2023 22:12:46,ESCANER
4532,"Guatemala",1,"Villa Nueva",15,459,233,13,6,2,0,1,0,8,0,0,1,0,0,1,0,14,1,0,14,0,3,0,1,25,0,5,1,0,0,96,3,0,99,135,234,--,234,135,96,99,234,Algún campo sin dato,1,12e3294157671643bdee490a5d8c566a4cb198025c1facf5c260b78f18457137,26/06/2023 00:59:02,ESCANER
4533,"Guatemala",1,"Villa Nueva",15,460,400,28,34,17,0,6,9,9,0,3,6,8,2,1,0,21,4,1,23,1,9,2,10,21,1,6,2,1,3,228,16,1,245,0,245,--,427,182,228,245,245,Algún campo sin dato,1,d85074bc41a6503bc848855fabfc28ffdafb132b913a62486c559b51e5dd754c,25/06/2023 23:59:46,ESCANER
4534,"Guatemala",1,"Villa Nueva",15,460,400,48,22,15,3,8,9,6,6,0,13,11,2,0,0,26,1,2,34,0,7,2,6,23,0,0,1,1,4,245,24,1,270,0,270,--,400,130,250,275,275,Sumas Asentadas sin cuadrar,1,9720e72b87835dc3aeefc4f4e59dd2585153fd284f749c03e6a8bcf3b16c9a59,26/06/2023 00:50:20,ESCANER
4535,"Guatemala",1,"Villa Nueva",15,460,400,35,20,18,2,10,8,10,2,2,11,15,2,3,1,11,2,3,24,0,9,7,14,18,1,2,0,8,7,245,29,3,277,--,277,--,400,123,245,277,277,Algún campo sin dato,1,8abddbd74e11d68cd52393d8e290d4c88c002710af44a8e818c7df2eaafb3103,26/06/2023 01:33:52,ESCANER
4536,"Guatemala",1,"Villa Nueva",15,460,400,28,20,10,1,8,9,8,3,2,9,9,4,5,3,23,4,1,20,1,4,3,8,25,1,3,0,2,4,218,24,2,244,0,244,--,400,156,218,244,244,Algún campo sin dato,1,eed0a3f0115f1395570086ab3fe1aa1773d0ebea5a8b04961a73a79fe1a98d69,26/06/2023 00:04:52,ESCANER
4537,"Guatemala",1,"Villa Nueva",15,460,400,42,25,21,0,12,9,9,1,5,5,6,3,4,7,19,3,1,23,2,9,4,6,25,2,6,1,2,2,254,23,0,277,0,277,--,400,123,254,277,277,Algún campo sin dato,1,9aa2259ba94314f638808fac370f4268287bb7577258ff9dc6d59f8e54ebc292,26/06/2023 02:03:36,ESCANER
4538,"Guatemala",1,"Villa Nueva",15,460,400,29,27,13,2,13,9,8,0,1,7,9,3,1,6,25,1,1,34,3,5,1,4,28,3,8,2,2,7,252,25,1,278,0,278,--,400,122,252,278,278,Algún campo sin dato,1,6dafd2d1f8f2001fd63b717ca7f66d0181e42ec050ce473e33aefdb05e7c1304,26/06/2023 01:53:55,ESCANER
4539,"Guatemala",1,"Villa Nueva",15,460,400,37,27,11,3,14,11,9,2,7,8,8,2,2,7,23,1,1,23,0,6,3,10,18,0,5,0,1,6,245,17,1,263,0,263,--,400,137,245,263,263,Algún campo sin dato,1,b3a82347944db7c5815204b8acc744fd15c9a47f8b04ec092def161d37c835be,25/06/2023 23:28:17,ESCANER
4540,"Guatemala",1,"Villa Nueva",15,460,400,34,20,24,4,15,10,6,5,0,10,11,3,5,1,30,2,1,20,3,8,3,6,21,1,4,2,3,5,257,21,0,278,0,278,--,396,118,257,278,278,Algún campo sin dato,1,60d978c0e451f8169dcde7a71b7a74558cdb3225a1819182cb979fbd3b8f5aa1,26/06/2023 02:27:09,ESCANER
4541,"Guatemala",1,"Villa Nueva",15,460,400,51,36,10,2,9,8,9,2,2,13,8,2,4,5,22,0,0,24,0,8,1,11,22,3,7,2,0,0,261,24,1,286,0,286,--,400,114,261,286,286,Algún campo sin dato,1,22562776eecbf45b85df68ee3e5170247b1019cca218f63da956a63ea8f1fdbb,25/06/2023 23:03:12,ESCANER
4542,"Guatemala",1,"Villa Nueva",15,460,400,27,27,14,3,10,13,12,2,3,8,10,3,1,4,23,0,2,30,2,6,2,9,20,1,7,0,2,--,241,15,2,258,0,258,--,400,142,241,258,258,Algún campo sin dato,1,e2873e388a815c848b5109c256da7bdb2866f7ccf7f55262daaff20462c8b2b4,26/06/2023 01:47:23,ESCANER
4543,"Guatemala",1,"Villa Nueva",15,460,400,37,30,15,1,10,13,8,1,0,11,8,9,1,5,26,4,1,26,3,8,2,6,21,1,5,0,2,3,257,14,1,272,0,272,--,400,128,257,272,272,Algún campo sin dato,1,f102903b0261b4fd23489ae69ac6065d58a554c7fa718bedc1adfffbed7cae9b,25/06/2023 23:37:30,ESCANER
4544,"Guatemala",1,"Villa Nueva",15,460,400,29,19,15,2,3,13,8,0,2,5,11,4,4,2,21,1,3,27,1,9,1,6,27,1,9,3,0,0,226,8,1,235,0,235,--,400,165,226,235,235,Algún campo sin dato,1,784934021ba81bedf6270b3774981cb9164b3eeb6157305f61c604e7cfa8ada3,26/06/2023 01:22:41,ESCANER
4545,"Guatemala",1,"Villa Nueva",15,460,400,21,23,21,3,8,7,10,2,4,6,7,3,0,1,18,2,3,27,3,7,2,1,33,2,9,1,0,1,225,10,1,236,0,236,--,432,196,225,236,236,Algún campo sin dato,1,6080711c1d4f89f73edce93607753eca4fe7dba92049a42837fe28b812208ead,26/06/2023 00:33:57,ESCANER
4546,"Guatemala",1,"Villa Nueva",15,461,400,24,21,14,1,10,16,14,2,2,3,14,0,2,3,18,0,1,35,5,4,1,5,27,0,2,0,3,1,228,17,3,248,0,248,--,400,152,228,248,248,Algún campo sin dato,1,f94ec99a70fa61cd1cdfcc843e1b5d74e067d446d442a8e1319b560ebd176952,26/06/2023 01:52:02,ESCANER
4547,"Guatemala",1,"Villa Nueva",15,461,400,32,18,18,3,9,13,9,0,1,9,4,1,2,1,29,2,1,30,5,9,2,7,14,2,7,1,1,2,232,23,1,256,0,256,--,400,144,232,256,256,Algún campo sin dato,1,0a537a2c91caff85e82c8f7dfc64891eafd4aa6c1c4775370b87d80401481bde,26/06/2023 01:41:40,ESCANER
4548,"Guatemala",1,"Villa Nueva",15,461,400,22,18,17,0,6,7,15,7,4,12,7,1,3,4,37,2,2,23,3,6,2,9,19,0,13,2,2,--,246,14,2,262,0,262,--,400,138,243,259,259,Sumas Asentadas sin cuadrar,1,0651570333c00e42c9ef282b15a6e7224a2ae63207d75741c08da1aed55f6045,26/06/2023 00:54:54,ESCANER
4549,"Guatemala",1,"Villa Nueva",15,461,400,27,21,24,6,10,16,11,1,0,2,9,2,2,2,20,4,2,28,0,5,4,7,25,0,7,0,1,4,240,21,2,263,0,263,--,400,133,240,263,263,Algún campo sin dato,1,a88d008b8d0b77cc387b946ba5a22ca1c9f95e3e2f71023e253713b04329e1ab,26/06/2023 01:26:49,ESCANER
4550,"Guatemala",1,"Villa Nueva",15,461,400,18,12,19,4,7,17,9,1,1,9,10,3,0,5,22,0,0,31,2,6,1,6,22,0,10,2,0,3,220,14,2,236,0,236,--,400,164,220,236,236,Algún campo sin dato,1,121a29ae58ae18db5f6d55bcc9765de49962c14e2303b3f58e6b21a03aa7ef20,26/06/2023 02:18:38,ESCANER
4551,"Guatemala",1,"Villa Nueva",15,461,400,32,30,23,4,5,12,14,2,2,4,6,3,1,2,22,0,1,27,2,5,1,10,34,1,8,1,0,2,254,23,0,277,0,277,--,400,123,254,277,277,Algún campo sin dato,1,1ceae1309c49c49d929177dcd26752ddf65df953a80646004eb372091cdb055d,25/06/2023 23:50:20,ESCANER
4552,"Guatemala",1,"Villa Nueva",15,461,400,38,18,15,3,13,10,4,2,5,8,9,0,0,1,17,1,0,24,2,10,1,11,25,2,8,2,4,1,234,16,2,252,0,252,--,--,--,234,252,252,Algún campo sin dato,1,ae023454ff0648023afb38d27b4496031e47bfce7c8bd61948caa043e2abe643,26/06/2023 00:23:18,ESCANER
4553,"Guatemala",1,"Villa Nueva",15,461,400,16,17,18,2,12,14,11,0,4,5,6,2,3,3,20,0,0,26,1,4,2,7,29,0,5,0,3,1,211,14,2,227,0,227,--,400,173,211,227,227,Algún campo sin dato,1,98c68f82a43d91f05eda71cae6651c68fbd64d9422ce6082d7b885b67f66619b,26/06/2023 01:32:41,ESCANER
4554,"Guatemala",1,"Villa Nueva",15,461,400,32,21,18,1,12,12,9,2,4,14,9,4,5,1,20,0,1,23,2,4,1,7,26,1,6,1,5,3,244,17,2,263,0,263,--,400,137,244,263,263,Algún campo sin dato,1,043294957c981e0d7a014b9672c65ea7d8490eb5ac6f43da5ff7b1c25b9c98db,25/06/2023 23:58:00,ESCANER
4555,"Guatemala",1,"Villa Nueva",15,461,400,20,26,26,1,11,12,15,1,4,8,12,2,4,3,21,1,3,28,6,1,2,3,25,0,13,2,3,3,256,23,1,280,0,280,--,399,119,256,280,280,Algún campo sin dato,1,15ab207af14510945a1adca166548576d5750e40a702858d9bb39f2b379aa159,26/06/2023 02:09:43,ESCANER
4556,"Guatemala",1,"Villa Nueva",15,462,400,30,24,16,3,6,17,6,0,1,5,17,5,2,5,35,5,0,30,1,8,4,9,30,0,4,1,0,8,272,17,1,290,0,290,--,400,110,272,290,290,Algún campo sin dato,1,d5e20c61803483b23f24f29d80056c5c65f404ba622734303ba2376b84e1a476,26/06/2023 03:10:06,ESCANER
4557,"Guatemala",1,"Villa Nueva",15,462,400,23,22,24,4,8,13,9,3,2,9,7,3,2,2,31,3,1,33,1,9,2,4,26,1,4,2,1,4,253,18,2,273,0,273,1,400,126,253,273,273,,1,e210656dc1333e3c9e24473eb75c3051f1566d3b53d8623b55d7edce0173bf88,26/06/2023 03:02:37,ESCANER
4558,"Guatemala",1,"Villa Nueva",15,462,400,18,23,16,0,18,4,9,4,7,9,4,5,2,0,22,4,2,30,3,5,6,9,20,2,7,0,1,5,235,13,3,251,0,251,--,400,149,235,251,251,Algún campo sin dato,1,aa2e866faac7343c171fa2524fef3444e579513f013c0e2281f8990007fefa51,26/06/2023 03:06:04,ESCANER
4559,"Guatemala",1,"Villa Nueva",15,462,400,37,31,16,2,6,10,19,4,1,11,7,1,3,5,21,2,0,33,3,9,3,6,16,1,7,3,4,1,262,14,1,277,0,277,--,--,--,262,277,277,Algún campo sin dato,1,835998b8e24ceb05a7e5102f43570e904a29b54d01babba0c46d6c8b0577b535,26/06/2023 02:41:11,ESCANER
4560,"Guatemala",1,"Villa Nueva",15,462,400,33,20,11,0,7,10,5,0,3,4,4,7,2,2,21,0,1,31,3,10,3,9,30,0,8,1,5,1,231,14,3,248,0,248,--,400,152,231,248,248,Algún campo sin dato,1,0dbfb566bbb7cb74820fcc49683e3be8ff6c38a7bd20b63d04309b4116fe7bdf,26/06/2023 02:59:05,ESCANER
4561,"Guatemala",1,"Villa Nueva",15,462,400,27,17,13,1,14,13,10,2,2,11,10,6,1,0,21,2,0,26,3,7,3,5,23,1,4,1,1,2,226,19,2,247,0,247,--,400,153,226,247,247,Algún campo sin dato,1,33d9685c25ea3e79a766509cd67051f04afb900fa63710431dc2e96982480b02,26/06/2023 02:48:19,ESCANER
4562,"Guatemala",1,"Villa Nueva",15,462,400,23,23,17,2,7,12,10,0,1,10,6,4,3,5,15,0,0,29,1,6,1,9,15,2,6,2,0,1,210,25,3,238,0,238,--,400,162,210,238,238,Algún campo sin dato,1,4ac6b8c9156bef1c8aeabe2ff923bd600ec344b080b2caf70cb50cbaa046f1a6,26/06/2023 02:55:34,ESCANER
4563,"Guatemala",1,"Villa Nueva",15,463,400,30,23,13,1,5,10,10,1,3,7,8,2,2,3,16,2,2,27,2,6,3,6,26,3,5,0,2,3,221,17,1,239,0,239,--,400,161,221,239,239,Algún campo sin dato,1,3f8c8b8e0bf7241e1cbf813569485dca96bd6cac6722ee33e093553c3c69212b,26/06/2023 03:53:26,ESCANER
4564,"Guatemala",1,"Villa Nueva",15,463,400,21,19,15,1,8,10,10,0,2,9,4,4,0,0,17,2,1,29,2,9,1,6,19,2,7,5,3,1,207,27,1,235,0,235,--,391,156,207,235,235,Algún campo sin dato,1,29a5c976820763b668e996ac123e2ffb3d228eb7dbded572a76806504a5050f8,26/06/2023 04:37:45,ESCANER
4565,"Guatemala",1,"Villa Nueva",15,463,400,25,17,18,0,9,6,10,1,5,8,7,1,1,5,19,2,1,29,1,3,1,7,26,0,6,1,2,2,213,17,1,231,0,231,--,400,169,213,231,231,Algún campo sin dato,1,ad76fbd61a6fe63f81d3872b19bb011ae21f22fcee76599ef79f496ecb5550f6,26/06/2023 04:48:22,ESCANER
4566,"Guatemala",1,"Villa Nueva",15,463,400,17,12,26,2,8,13,11,1,0,10,8,2,4,1,17,3,1,26,1,9,2,4,26,1,6,0,2,1,214,11,0,225,0,225,--,400,175,214,225,225,Algún campo sin dato,1,d7911542f8431f7be84cd99f325121cd1f1e9dba759d26c7804a21dd1bafe3cf,26/06/2023 04:11:43,ESCANER
4567,"Guatemala",1,"Villa Nueva",15,463,400,18,13,19,5,10,15,8,1,0,8,8,0,3,3,13,1,0,26,1,7,4,7,40,0,7,0,1,3,221,14,4,239,0,239,--,400,161,221,239,239,Algún campo sin dato,1,06efebd00308c04931763a5dda0d81a776050fd779efde82c5a532467d1a6e58,26/06/2023 00:14:27,ESCANER
4568,"Guatemala",1,"Villa Nueva",15,463,400,22,25,18,1,6,17,9,--,2,6,4,6,3,2,16,2,1,23,2,3,2,7,55,1,5,1,2,--,241,10,2,253,--,253,--,400,147,241,253,253,Algún campo sin dato,1,a683d26cf445b54c3ef6ea98c5a8e531b1e1feab1603bf3cafffee712ec10220,26/06/2023 03:22:40,ESCANER
4569,"Guatemala",1,"Villa Nueva",15,463,400,25,19,23,3,9,16,15,1,4,6,10,1,0,2,20,1,0,24,1,9,4,5,76,0,9,0,1,2,286,9,0,295,0,295,--,400,105,286,295,295,Algún campo sin dato,1,9a3ed63302d7a1659a5b8705f7154d2ce3d64499039bed972f383427d808b5fe,26/06/2023 00:45:38,ESCANER
4570,"Guatemala",1,"Villa Nueva",15,463,400,17,15,29,2,2,19,10,4,1,4,6,3,2,1,27,3,1,22,2,14,1,1,75,1,9,1,3,3,278,4,0,282,0,282,--,279,117,278,282,282,Algún campo sin dato,1,462aee8f4fe8f9b940a9040923612716f33faaeba8cc02334afc2e5000ee4ec6,26/06/2023 04:54:36,ESCANER
4571,"Guatemala",1,"Villa Nueva",15,463,400,22,17,21,5,5,10,6,0,2,0,5,2,2,1,18,2,1,27,0,9,2,4,68,2,12,1,3,1,248,6,1,255,0,255,--,397,142,248,255,255,Algún campo sin dato,1,28293c380e225f1f371baf2d6f714eb1bcc07fd847bc3b685dc7a878aab45ce7,26/06/2023 02:04:21,ESCANER
4572,"Guatemala",1,"Villa Nueva",15,463,400,35,12,11,2,4,15,12,2,0,6,6,1,4,2,15,1,1,31,1,5,2,3,34,0,1,0,1,--,208,9,0,217,0,217,--,--,--,207,216,216,Sumas Asentadas sin cuadrar,1,096791002d0d33daede77bf6237155ad5a139631e43eadb64abf37819c05964b,26/06/2023 04:30:52,ESCANER
4573,"Guatemala",1,"Villa Nueva",15,463,400,32,15,10,7,1,3,7,0,2,8,6,1,0,1,17,4,0,25,0,6,0,1,37,1,3,3,0,3,193,7,0,200,0,200,--,397,197,193,200,200,Algún campo sin dato,1,f9d7d29c2fc61860bb57864c1dde2bb85055b0dd25c8e8bd111b6c5a86a8b0a7,26/06/2023 05:11:30,ESCANER
4574,"Guatemala",1,"Villa Nueva",15,463,400,32,7,14,2,4,11,11,1,1,2,9,2,0,1,20,3,0,24,0,2,3,4,33,0,8,0,3,3,200,15,2,217,--,--,--,403,183,200,217,217,Algún campo sin dato,1,da7efc6927437629ddc1bf5c28682ceb3b32acb7e723fb5582d53eabc5bcba82,26/06/2023 03:21:12,ESCANER
4575,"Guatemala",1,"Villa Nueva",15,463,400,33,12,14,1,2,8,6,1,4,5,4,2,1,0,25,0,1,23,1,5,0,2,55,0,4,0,2,1,212,10,2,224,0,224,--,400,176,212,224,224,Algún campo sin dato,1,1af8902ca6d1aae8bad8b2b6d5024d4fca419fbef3296763363bf18c7369793b,26/06/2023 05:24:17,ESCANER
4576,"Guatemala",1,"Villa Nueva",15,463,355,17,11,17,10,7,9,12,2,2,8,4,3,1,0,15,2,0,22,1,3,2,4,48,0,6,1,4,3,214,12,0,226,0,226,--,355,129,214,226,226,Algún campo sin dato,1,4497d1302e6b3538e8dcdb6bc2e009b72b6dd65a4eac042bd79cf96c6ea27134,26/06/2023 03:26:09,ESCANER
4577,"Guatemala",1,"Villa Nueva",15,463,354,16,11,8,1,1,2,8,0,1,2,3,3,1,2,10,0,0,19,1,2,0,6,45,0,8,0,2,0,152,10,1,163,0,163,0,354,191,152,163,163,,1,717bb3988a3e92551cbaa7ec5e706fb8cc7aa92cec87f6389c69468c32f9210d,26/06/2023 03:23:53,ESCANER
4578,"Guatemala",1,"Villa Nueva",15,464,400,13,38,6,3,11,5,0,2,2,11,10,1,3,5,3,6,0,38,2,0,4,5,23,2,7,1,4,7,212,27,1,240,0,240,--,400,160,212,240,240,Algún campo sin dato,1,b6d2a41519a9a7a48a5042c5067047fe4ba7e3a5aaa0bfe4f60b5cf1c5e5341a,26/06/2023 01:01:20,ESCANER
4579,"Guatemala",1,"Villa Nueva",15,464,400,17,35,10,0,19,2,2,1,2,11,2,1,1,7,4,6,0,34,5,0,2,2,17,2,10,0,4,8,204,19,5,228,12,240,--,400,160,204,228,240,Algún campo sin dato,1,4d66903e87277bc0c3ee4d489cffaa1c95abb713c6bc9115f791cd74c0777b5d,26/06/2023 02:05:14,ESCANER
4580,"Guatemala",1,"Villa Nueva",15,464,400,8,58,8,0,16,3,1,1,7,8,1,2,3,4,2,7,0,52,7,1,2,4,18,1,4,0,3,8,229,27,2,258,0,258,--,400,142,229,258,258,Algún campo sin dato,1,2b7ec24e92a8b53b11b80031486e1c40d590ff546df252823a88d2aff5b59ca4,26/06/2023 01:20:40,ESCANER
4581,"Guatemala",1,"Villa Nueva",15,464,400,15,53,6,4,12,9,1,2,2,9,4,2,2,6,4,3,0,55,2,0,1,4,18,2,8,1,2,6,232,31,4,267,0,267,--,400,133,233,268,268,Sumas Asentadas sin cuadrar,1,65565d5aeed059603d6b1e761ff9960f34f02c79e2b589a084379a9254d324bc,26/06/2023 01:45:39,ESCANER
4582,"Guatemala",1,"Villa Nueva",15,464,400,13,42,6,1,17,4,1,0,0,14,3,1,5,11,2,5,1,48,6,2,1,6,20,1,9,0,1,6,226,28,2,256,0,256,--,400,144,226,256,256,Algún campo sin dato,1,97ef68604a10cb08247ccc7d91f5fc142dfe6c93f775036d7469d3093937df40,26/06/2023 00:09:13,ESCANER
4583,"Guatemala",1,"Villa Nueva",15,464,400,11,42,5,2,17,4,2,0,3,15,5,1,4,9,1,3,1,42,4,1,2,1,22,2,7,0,1,3,210,23,2,235,0,235,--,400,165,210,235,235,Algún campo sin dato,1,ebd71d57ca3e8eac7b3c88b9b36e33309de538ca44e14a431dca710b0eddf347,26/06/2023 00:37:40,ESCANER
4584,"Guatemala",1,"Villa Nueva",15,464,400,14,46,7,2,9,6,2,1,3,14,7,3,5,8,4,5,4,47,3,2,0,1,16,4,6,1,5,6,231,24,3,258,0,258,--,400,142,231,258,258,Algún campo sin dato,1,4fd4c56ebc0273108fd2c1c349ef2d714a9afd516e3602b683463229bf040a4a,25/06/2023 23:51:33,ESCANER
4585,"Guatemala",1,"Villa Nueva",15,464,400,11,46,6,3,11,1,1,0,3,13,6,0,0,6,4,6,1,44,4,0,1,7,19,0,10,1,3,3,210,24,2,236,0,236,--,368,132,210,236,236,Algún campo sin dato,1,eb05ff4a84499851cd6ca231d9eaa15016219bbd1d54027a386bc9324013fbe2,26/06/2023 06:19:21,ESCANER
4586,"Guatemala",1,"Villa Nueva",15,464,400,12,42,4,1,10,1,1,0,3,8,7,0,3,6,1,3,0,48,3,0,0,1,42,2,7,0,1,10,216,20,2,238,1,239,--,399,160,216,238,239,Algún campo sin dato,1,a0049b2e27d92f71aa38cd4f96acddde802eabff52298f92209f6e9a2c6c7a6c,26/06/2023 01:34:24,ESCANER
4587,"Guatemala",1,"Villa Nueva",15,464,400,11,36,5,2,6,4,5,1,0,7,6,2,4,2,2,6,0,42,3,0,0,2,31,3,7,0,1,7,195,20,0,215,0,215,--,400,185,195,215,215,Algún campo sin dato,1,9181f8af1748a9b1a581d55b2d8036e440823179422a8de78d09c0c32799b1fe,26/06/2023 01:40:34,ESCANER
4588,"Guatemala",1,"Villa Nueva",15,464,400,12,47,4,1,11,7,1,0,1,11,8,0,2,6,5,6,1,42,1,1,1,3,20,2,11,1,0,3,208,19,0,227,0,227,--,400,173,208,227,227,Algún campo sin dato,1,c5c0d20c98cbe825ba1035c559bb28e76675b61a0a896bd669d4f2a226c54b6c,26/06/2023 01:58:22,ESCANER
4589,"Guatemala",1,"Villa Nueva",15,464,400,7,58,6,2,11,4,1,0,4,18,4,2,1,11,1,2,1,46,1,1,1,2,23,0,12,1,1,6,227,21,2,250,0,250,--,400,150,227,250,250,Algún campo sin dato,1,a9a4364d5a2f0718946f1fd86d4d2d536257f19fc6ebe643db3da7ccc714aa69,26/06/2023 06:25:50,ESCANER
4590,"Guatemala",1,"Villa Nueva",15,464,400,11,47,4,0,10,1,1,1,2,11,6,2,3,5,3,6,0,49,7,1,0,1,26,2,5,0,0,10,214,14,2,230,0,230,--,400,170,214,230,230,Algún campo sin dato,1,f2a8af17e9f9bc76657432b334fe594b530dd32bcf0216076b5f93d3819faf6d,25/06/2023 23:13:03,ESCANER
4591,"Guatemala",1,"Villa Nueva",15,464,400,11,48,6,11,9,4,0,2,3,8,6,2,2,6,2,5,0,31,5,1,1,1,35,1,8,0,3,4,215,17,2,234,0,234,--,400,166,215,234,234,Algún campo sin dato,1,3bb0ea6fdac1fa2b6def64732842020a1c2e1e8e4c4d123a4879771f68f1409d,26/06/2023 00:20:29,ESCANER
4592,"Guatemala",1,"Villa Nueva",15,464,400,18,43,5,3,10,2,0,0,2,9,5,3,2,2,0,0,3,35,4,0,1,5,19,0,11,1,3,9,195,21,5,221,0,221,0,400,179,195,221,221,,1,70593829d2965b69ff5e7141687b0f8b3beec873d0c6bf772fb93abbe183c92d,26/06/2023 00:04:46,ESCANER
4593,"Guatemala",1,"Villa Nueva",15,465,400,8,43,8,4,10,4,0,0,3,8,7,1,3,6,6,6,0,42,3,1,2,1,25,1,7,0,1,7,207,14,6,227,7,234,--,400,166,207,227,234,Algún campo sin dato,1,ab374294ef47b0531b0b22a33051c38a578d47b314f5388f72f748edab26c14e,26/06/2023 00:36:56,ESCANER
4594,"Guatemala",1,"Villa Nueva",15,465,400,19,56,7,0,8,3,0,0,4,20,1,0,4,7,3,3,0,46,3,2,1,4,22,1,8,0,1,4,227,14,2,243,0,243,--,400,157,227,243,243,Algún campo sin dato,1,18a9233daa3605526cca4f9a0f27170569d22c477d66660b2dba9cafbf4f88a9,26/06/2023 02:07:17,ESCANER
4595,"Guatemala",1,"Villa Nueva",15,465,400,11,43,3,3,10,7,1,--,2,12,8,3,5,11,1,4,1,48,2,1,2,2,23,2,10,--,3,7,225,18,0,243,0,243,--,400,157,225,243,243,Algún campo sin dato,1,ee36fdcb4191928c9723bbdcfebc90121c3ada7be3bec4427f40af54f4d1575c,25/06/2023 23:07:31,ESCANER
4596,"Guatemala",1,"Villa Nueva",15,465,400,10,42,2,3,13,4,1,1,3,14,3,1,5,8,5,5,0,44,4,1,3,1,22,2,3,1,2,6,209,26,2,237,0,237,--,400,163,209,237,237,Algún campo sin dato,1,61b351e8a5b7bd0d5a53a734b8bceed24f3f92704418365773c7efe2222b675a,26/06/2023 01:04:35,ESCANER
4597,"Guatemala",1,"Villa Nueva",15,465,400,4,51,12,1,7,1,1,0,0,8,8,3,3,5,4,2,0,43,7,1,2,3,26,2,5,0,0,4,204,19,5,228,0,228,--,400,172,203,227,227,Sumas Asentadas sin cuadrar,1,1e08091f3746344eac2e8f7fd4a5e56c293e213a6e99c514ceed01b5423c4bfc,26/06/2023 00:29:00,ESCANER
